Algeria,Bir Kasdali,36.1500,5.0333
Algeria,Bir el Ater,34.7497,8.0578
Algeria,Bir el Djir,35.7367,-0.5542
Algeria,Birine,35.6333,3.2167
Algeria,Birkhadem,36.7167,3.0500
Algeria,Birtouta,36.6500,3.0000
Algeria,Biskra,34.8500,5.7333
Algeria,Blida,36.4686,2.8319
Algeria,Blidet Amor,32.9514,5.9806
Algeria,Boghni,36.5500,3.9500
Algeria,Bordj Bou Arreridj,36.0667,4.7667
Algeria,Bordj Bounaama,35.8500,1.6167
Algeria,Bordj Ghdir,35.9000,4.8900
Algeria,Bordj Menaïel,36.7417,3.7231
Algeria,Bordj Mokhtar,21.3289,0.9542
Algeria,Bordj Okhriss,36.0833,3.9667
Algeria,Bordj Zemoura,36.2667,4.8500
Algeria,Bordj el Bahri,36.8167,3.2333
Algeria,Bordj el Kiffan,36.7375,3.1931
Algeria,Bou Hadjar,36.5031,8.1053
Algeria,Bou Hanifia el Hamamat,35.3167,-0.0500
Algeria,Bou Khadra,35.7444,8.0325
Algeria,Bou Nouh,36.5000,3.9333
Algeria,Bou Noura,32.4825,3.7036
Algeria,Bou Saada,36.7524,4.5833
Algeria,Bou Sfer,35.7108,-0.8106
Algeria,Bouaiche,35.5528,2.3586
Algeria,Bouati Mahmoud,36.5833,7.3333
Algeria,Bouchagroun,34.7217,5.4656
Algeria,Bouchegouf,36.4667,7.4833
Algeria,Boudjima,36.8000,4.1500
Algeria,Boudouaou,36.7300,3.4100
Algeria,Boudouaou el Bahri,36.7733,3.3872
Algeria,Boufarik,36.5706,2.9108
Algeria,Boufatis,35.6833,-0.4167
Algeria,Bougaa,36.3333,5.0833
Algeria,Bougara,36.5333,3.0833
Algeria,Bougtob,34.0425,0.0892
Algeria,Bouguirat,35.7508,0.2556
Algeria,Bougzoul,35.6997,2.8478
Algeria,Bouhmama,35.2833,6.7333
Algeria,Bouira,36.3800,3.9014
Algeria,Boukadir,36.0667,1.1333
Algeria,Boukhralfa,36.6144,5.0872
Algeria,Boumahra Ahmed,36.4500,7.5167
Algeria,Boumerdes,36.7603,3.4724
Algeria,Bourkika,36.5000,2.4833
Algeria,Bouskene,36.1833,3.2333
Algeria,Bouzeghaia,36.3333,1.2500
Algeria,Bouzina,35.2833,6.1167
Algeria,Béchar,31.6167,-2.2167
Algeria,Chaabat el Leham,35.3361,-1.1011
Algeria,Chabet el Ameur,36.6333,3.7000
Algeria,Chahana,36.6794,5.9572
Algeria,Chahbounia,35.5500,2.6000
Algeria,Charef,34.6167,2.8000
Algeria,Charouine,29.0186,-0.2578
Algeria,Chebli,36.5778,3.0083
Algeria,Chekfa,36.7667,5.9667
Algeria,Chelghoum el Aïd,36.1667,6.1667
Algeria,Chellalat el Adhaouara,35.9403,3.4139
Algeria,Chemini,36.6000,4.6167
Algeria,Cherchell,36.6075,2.1900
Algeria,Cheria,35.2667,7.7500
Algeria,Chetma,34.8500,5.8167
Algeria,Chetouane,34.9203,-1.2897
Algeria,Chlef,36.1647,1.3317
Algeria,Chorfa,36.3617,4.3308
Algeria,Collo,37.0056,6.5603
Algeria,Constantine,36.3500,6.6000
Algeria,Damous,36.5500,1.7000
Algeria,Dar Chioukh,34.9000,3.4833
Algeria,Dar el Beïda,36.7142,3.2125
Algeria,Debbache el Hadj Douadi,36.2750,6.1764
Algeria,Debila,33.5064,6.9381
Algeria,Dellys,36.9133,3.9141
Algeria,Dhalaa,35.4611,7.5472
Algeria,Didouche Mourad,36.4500,6.6333
Algeria,Djamaa,33.5333,6.0000
Algeria,Djanet,24.5550,9.4853
Algeria,Djebahia,36.4764,3.7578
Algeria,Djelfa,34.6667,3.2500
Algeria,Djemmorah,35.0667,5.8333
Algeria,Djendel,36.2186,2.4089
Algeria,Djinet,36.8833,3.7167
Algeria,Djouab,36.1333,3.4333
Algeria,Douar Bou Tlelis,35.5730,-0.9000
Algeria,Douera,36.6667,2.9500
Algeria,Draa Ben Khedda,36.7333,3.9667
Algeria,Draa el Mizan,36.5333,3.8333
Algeria,Drean,36.6833,7.7500
Algeria,Ebn Ziad,36.3833,6.4667
Algeria,El Abadia,36.2667,1.6833
Algeria,El Abiodh Sidi Cheikh,32.8986,0.5444
Algeria,El Ach,35.9500,4.6833
Algeria,El Achir,36.0667,4.6333
Algeria,El Adjiba,36.3333,4.1500
Algeria,El Affroun,36.4667,2.6333
Algeria,El Amria,35.5333,-1.0167
Algeria,El Ancer,36.8000,6.1667
Algeria,El Ançor,35.6833,-0.8667
Algeria,El Aouana,36.7667,5.6000
Algeria,El Arrouch,36.6531,6.8364
Algeria,El Ateuf,32.4775,3.7478
Algeria,El Attaf,36.2167,1.6667
Algeria,El Bayadh,33.6803,1.0203
Algeria,El Bordj,35.5158,0.3017
Algeria,El Esnam,36.3211,4.0139
Algeria,El Eulma,36.1500,5.6833
Algeria,El Ghomri,35.6833,0.2000
Algeria,El Golea,30.5833,2.8833
Algeria,El Hachimia,36.2333,3.8333
Algeria,El Hadjar,36.8000,7.7333
Algeria,El Hadjira,32.6167,5.5167
Algeria,El Hamel,35.1333,4.0833
Algeria,El Hammadia,35.9833,4.7500
Algeria,El Idrissia,34.4500,2.5333
Algeria,El Karimia,36.1167,1.5500
Algeria,El Kerma,35.6167,-0.5667
Algeria,El Khroub,36.2667,6.7000
Algeria,El Kouif,35.5000,8.3167
Algeria,El Kseur,36.6844,4.8522
Algeria,El Malah,35.3883,-1.0944
Algeria,El Marsa,36.8111,3.2556
Algeria,El Meghaïer,33.9506,5.9242
Algeria,El Milia,36.7500,6.2667
Algeria,El Omaria,36.2667,3.0333
Algeria,El Oued,33.3611,6.8606
Algeria,El Outaya,35.0333,5.6000
Algeria,El Tarf,36.7670,8.3170
Algeria,Emîr Abdelkader,36.7500,5.8333
Algeria,Es Sebt,36.6624,7.0774
Algeria,Es Senia,35.6500,-0.6333
Algeria,Feidh el Botma,34.5278,3.7819
Algeria,Fenoughil,27.6028,-0.3056
Algeria,Fornaka,35.7517,-0.0161
Algeria,Foughala,34.7167,5.3167
Algeria,Fouka,36.6667,2.7500
Algeria,Freha,36.7500,4.3167
Algeria,Frenda,35.0667,1.0500
Algeria,Froha,35.3000,0.1333
Algeria,Galbois,36.2000,4.4900
Algeria,Ghardaïa,32.4833,3.6667
Algeria,Ghazaouet,35.1000,-1.8500
Algeria,Ghriss,35.2500,0.1667
Algeria,Guelma,36.4500,7.4333
Algeria,Gueltat Sidi Saad,34.3000,1.9500
Algeria,Guemar,33.5000,6.8333
Algeria,Guerouma,36.4833,3.4333
Algeria,Hacine,35.4569,-0.0025
Algeria,Had Sahary,35.3517,3.3608
Algeria,Hadjadj,36.1000,0.3333
Algeria,Hadjout,36.5167,2.4167
Algeria,Hamma Bouziane,36.5333,6.7167
Algeria,Hammam Bou Hadjar,35.3792,-0.9706
Algeria,Hammam Dalaa,35.9281,4.3744
Algeria,Hammam M’Baïls,36.3258,7.6436
Algeria,Harchoune,36.1139,1.5056
Algeria,Hassi Bahbah,35.0667,3.0333
Algeria,Hassi Fedoul,35.4333,2.2167
Algeria,Hassi Khelifa,33.5622,6.9903
Algeria,Hassi Maameche,35.8611,0.7250
Algeria,Hassi Messaoud,31.7000,6.0667
Algeria,Hassi el Ghella,35.4500,-1.0500
Algeria,Hennaya,34.9500,-1.3667
Algeria,Herenfa,36.2453,1.0458
Algeria,I-n-Amenas,28.0408,9.5431
Algeria,I-n-Amguel,23.6936,5.1647
Algeria,I-n-Salah,27.1950,2.4833
Algeria,Iferhounene,36.5167,4.3833
Algeria,Ifigha,36.6667,4.4167
Algeria,Iflissen,36.8636,4.2203
Algeria,Ighram,36.4667,4.5167
Algeria,Illiltene,36.5161,4.3944
Algeria,Illizi,26.5050,8.4822
Algeria,In Guezzam,19.5686,5.7722
Algeria,Isser,36.7160,3.6660
Algeria,Jean-Mermoz,35.5606,-0.0844
Algeria,Jijel,36.8167,5.7500
Algeria,Kadiria,36.5333,3.6833
Algeria,Kaous,36.7702,5.8136
Algeria,Kaïs,35.4947,6.9242
Algeria,Kenadsa,31.5333,-2.4167
Algeria,Khadra,36.2500,0.5667
Algeria,Khelil,36.1756,5.0292
Algeria,Khemis Miliana,36.2667,2.2167
Algeria,Khemis el Khechna,36.6500,3.3306
Algeria,Khenchela,35.4167,7.1333
Algeria,Kherrata,36.5000,5.2833
Algeria,Kheïredine,35.9806,0.1681
Algeria,Kolea,36.6406,2.7650
Algeria,Kouinine,33.4000,6.8333
Algeria,Ksar Belezma,35.6756,5.9033
Algeria,Ksar Chellala,35.2167,2.3167
Algeria,Ksar Sbahi,36.0833,7.2500
Algeria,Ksar el Boukhari,35.8856,2.7508
Algeria,Ksar el Hirane,33.7833,3.1500
Algeria,Labiod Medjadja,36.2500,1.4000
Algeria,Lac des Oiseaux,36.7833,8.1167
Algeria,Laghouat,33.8028,2.8750
Algeria,Lakhdaria,36.5622,3.5944
Algeria,Lichana,34.7247,5.4325
Algeria,Lioua,34.6375,5.3958
Algeria,L’Arbaa Naït Irathen,36.6367,4.2067
Algeria,Maghnia,34.8617,-1.7306
Algeria,Magra,35.6000,5.0667
Algeria,Makouda,36.7833,4.0667
Algeria,Mansourah,36.0819,4.4600
Algeria,Maoussa,35.3833,0.2500
Algeria,Mascara,35.4000,0.1333
Algeria,Mazagran,35.9019,0.7269
Algeria,Mecheraa Asfa,35.3839,1.0533
Algeria,Mecheria,33.5500,-0.2833
Algeria,Mechta Ouled Oulha,35.6706,4.8778
Algeria,Mechtras,36.5500,4.0000
Algeria,Medjana,36.1333,4.6667
Algeria,Medjedel,35.1500,3.6833
Algeria,Medrissa,34.9000,1.2333
Algeria,Medroussa,35.1667,1.2000
Algeria,Meftah,36.6167,3.2333
Algeria,Megarine,33.1944,6.0944
Algeria,Mekla,36.6833,4.2667
Algeria,Melouza,35.9808,4.1861
Algeria,Menaa,35.1667,6.0000
Algeria,Menaceur,36.4920,2.2208
Algeria,Merad,36.4667,2.4333
Algeria,Merouana,35.6333,5.9167
Algeria,Mers el Hadjad,35.7833,-0.1667
Algeria,Mers el Kebir,35.7286,-0.7069
Algeria,Meskiana,35.6333,7.6667
Algeria,Mesra,35.8333,0.1667
Algeria,Messaad,34.1667,3.5000
Algeria,Metlili Chaamba,32.2728,3.6275
Algeria,Mila,36.4503,6.2644
Algeria,Miliana,36.3000,2.2333
Algeria,Misserghin,35.6167,-0.7333
Algeria,Mnagueur,33.1264,6.3519
Algeria,Mohammadia,35.5833,0.0667
Algeria,Morsott,35.6667,8.0167
Algeria,Mostaganem,35.9333,0.0833
Algeria,Moudjbara,34.5037,3.4704
Algeria,Mouiat Ouennsa,33.1969,6.7053
Algeria,Mouzaïa,36.4667,2.6833
Algeria,Médéa,36.2675,2.7500
Algeria,M’Chedallah,36.3667,4.2667
Algeria,M’Chouneche,34.9500,6.0000
Algeria,M’Sila,35.7019,4.5472
Algeria,Naama,33.2622,-0.3144
Algeria,Naciria,36.7500,3.8333
Algeria,Nakhla,33.2833,6.9500
Algeria,Nechmeya,36.6114,7.5133
Algeria,Nedroma,35.0000,-1.7333
Algeria,Negrine,34.4833,7.5167
Algeria,N’Gaous,35.5550,5.6106
Algeria,N’Goussa,32.1408,5.3083
Algeria,Oggaz,35.5667,-0.2667
Algeria,Oran,35.6969,-0.6331
Algeria,Ouadhia,36.5500,4.0833
Algeria,Ouamri,36.2333,2.5667
Algeria,Ouargla,31.9500,5.3167
Algeria,Oued Athmenia,36.2497,6.2861
Algeria,Oued Cheham,36.3833,7.7667
Algeria,Oued Essalem,35.5833,0.9167
Algeria,Oued Fodda,36.1833,1.5333
Algeria,Oued Rhiou,35.9667,0.9167
Algeria,Oued Sebbah,35.3725,-0.8114
Algeria,Oued Seguin,36.1710,6.4200
Algeria,Oued Sly,36.1000,1.2000
Algeria,Oued Taria,35.1167,0.0833
Algeria,Oued Tlélat,35.5500,-0.4500
Algeria,Oued Zenati,36.3167,7.1667
Algeria,Oued el Abtal,35.4500,0.6833
Algeria,Oued el Alleug,36.5500,2.7833
Algeria,Oued el Aneb,36.8833,7.4833
Algeria,Oued el Djemaa,35.7972,0.6814
Algeria,Oued el Kheïr,35.9503,0.3808
Algeria,Ouenza,35.9500,8.1333
Algeria,Oulad Dahmane,36.3667,3.4667
Algeria,Oulad Yaïch,36.5039,2.8619
Algeria,Ouled Abbes,36.2167,1.4833
Algeria,Ouled Ben Abd el Kader,36.0258,1.2764
Algeria,Ouled Beni Messous,36.7833,2.9833
Algeria,Ouled Brahim,36.2444,2.9336
Algeria,Ouled Chebel,36.6000,3.0000
Algeria,Ouled Djellal,34.4167,5.0667
Algeria,Ouled Fares,36.2667,1.1833
Algeria,Ouled Fayet,36.7333,2.9500
Algeria,Ouled Haddaj,36.7200,3.3500
Algeria,Ouled Mimoun,34.9000,-1.0333
Algeria,Ouled Moussa,36.6831,3.3681
Algeria,Ouled Rabah,36.2833,3.1333
Algeria,Ouled Rached,36.2119,4.1106
Algeria,Ouled Rahmoun,36.1803,6.7050
Algeria,Ouled Rahou,36.0069,0.5919
Algeria,Ouled Sidi Brahim,36.3667,3.7167
Algeria,Ouled Slama Tahta,36.5483,3.1100
Algeria,Oum Drou,36.2000,1.3833
Algeria,Oum el Bouaghi,35.8775,7.1136
Algeria,Ouzera,36.2500,2.8500
Algeria,Rabta,35.9167,4.7500
Algeria,Rechaïga,35.4081,1.9733
Algeria,Reggane,26.7203,0.1728
Algeria,Reghaïa,36.7631,3.3426
Algeria,Reguiba,33.5667,6.7167
Algeria,Relizane,35.7333,0.5500
Algeria,Remchi,35.0667,-1.4333
Algeria,Robbah,33.2811,6.9108
Algeria,Rouached,36.4583,6.0397
Algeria,Rouiba,36.7333,3.2833
Algeria,Rouissat,31.9167,5.3500
Algeria,Râs el Ma,34.4974,-0.8195
Algeria,Râs el Oued,35.9497,5.0358
Algeria,Sabra,34.8333,-1.5333
Algeria,Sali,25.9606,-0.0275
Algeria,Saoula,36.7000,3.0167
Algeria,Sayada,35.9500,0.1333
Algeria,Saïda,34.8333,0.1500
Algeria,Sebdou,34.6333,-1.3333
Algeria,Seddouk Oufella,36.6061,4.6389
Algeria,Selmana,34.1833,3.6000
Algeria,Selmane,35.6833,4.7833
Algeria,Sendjas,36.0667,1.4000
Algeria,Settara,36.7167,6.3333
Algeria,Sfizef,35.2333,-0.2500
Algeria,Si Mustapha,36.7247,3.6153
Algeria,Sidi Abd el Moumene,35.6528,0.0139
Algeria,Sidi Abdelaziz,36.8500,6.0500
Algeria,Sidi Akkacha,36.4667,1.3000
Algeria,Sidi Ali,36.1047,0.4233
Algeria,Sidi Amrane,33.5000,6.0167
Algeria,Sidi Aoun,33.5422,6.9050
Algeria,Sidi Aïssa,36.5000,4.2978
Algeria,Sidi Baizid,35.7500,2.3833
Algeria,Sidi Bel Abbès,35.1939,-0.6414
Algeria,Sidi Ben Adda,35.3000,-1.1833
Algeria,Sidi Brahim,35.2606,-0.5675
Algeria,Sidi Daoud,36.8500,3.8500
Algeria,Sidi Embarek,36.1039,4.9119
Algeria,Sidi Ghiles,36.5833,2.1167
Algeria,Sidi Kada,35.3333,0.3500
Algeria,Sidi Khaled,34.3833,4.9833
Algeria,Sidi Ladjel,35.4333,2.5000
Algeria,Sidi Lahssen,35.1633,-0.6958
Algeria,Sidi Lakhdar,36.1428,0.4606
Algeria,Sidi Lakhdar,36.2653,2.1617
Algeria,Sidi Makhlouf,34.1333,3.0167
Algeria,Sidi Merouane,36.5333,1.3333
Algeria,Sidi Moussa,36.6056,3.0886
Algeria,Sidi Namane,36.7581,3.9839
Algeria,Sidi Okba,34.7500,5.9000
Algeria,Sidi ech Chahmi,35.6667,-0.5167
Algeria,Sig,35.5278,-0.1861
Algeria,Sigus,36.1167,6.7833
Algeria,Sirat,35.7800,0.1919
Algeria,Skikda,36.8667,6.9000
Algeria,Souaflia,35.8500,0.3333
Algeria,Souagui,36.1167,3.2333
Algeria,Souahlia,35.0333,-1.8833
Algeria,Souama,36.6417,4.3417
Algeria,Sougueur,35.1833,1.5000
Algeria,Souk Ahras,36.2864,7.9511
Algeria,Souma,36.5183,2.9053
Algeria,Sour,36.0006,0.3414
Algeria,Sour el Ghozlane,36.1472,3.6906
Algeria,Staoueli,36.7500,2.8833
Algeria,Stidia,35.8333,-0.3000
Algeria,Sétif,36.1900,5.4100
Algeria,Tablat,36.4167,3.3167
Algeria,Tadjenanet,36.1167,5.9833
Algeria,Tadjmout,33.8667,2.5167
Algeria,Tadmaït,36.7500,3.9000
Algeria,Tafaraoui,35.4833,-0.5167
Algeria,Taher,36.7719,5.8983
Algeria,Takerbouzt,36.4180,4.3428
Algeria,Takhemaret,35.1072,0.6833
Algeria,Tala Yfassene,36.4583,5.0889
Algeria,Tamalous,36.8361,6.6417
Algeria,Tamanrasset,22.7889,5.5256
Algeria,Tamentit,27.7672,-0.2678
Algeria,Tamza,35.3167,6.8333
Algeria,Tamzoura,35.4167,-0.6500
Algeria,Taougrite,36.2500,0.9167
Algeria,Tarhzout,33.4833,6.7500
Algeria,Tarmount,35.8167,4.2833
Algeria,Tassera,36.0369,5.0022
Algeria,Tazmalt,36.3844,4.3992
Algeria,Tazoult-Lambese,35.4900,6.2600
Algeria,Taïbet,33.0833,6.3833
Algeria,Tebesbest,33.1167,6.0833
Algeria,Telerghma,36.1167,6.3667
Algeria,Temacine,33.0219,6.0228
Algeria,Tenedla,33.6753,6.0339
Algeria,Teniet el Abed,35.2469,6.1906
Algeria,Terga,35.4167,-1.1833
Algeria,Texenna,36.6500,5.7833
Algeria,Thenia,36.7278,3.5539
Algeria,Theniet el Had,35.8708,2.0289
Algeria,Tiaret,35.3667,1.3167
Algeria,Tichi,36.6667,5.1667
Algeria,Tidjelabine,36.7333,3.5000
Algeria,Tifra,36.6667,4.7000
Algeria,Tighenif,35.4167,0.3333
Algeria,Tigzirt,36.9000,4.1167
Algeria,Timimoun,29.2628,-0.2389
Algeria,Timizart,36.8000,4.2667
Algeria,Timoktene,27.0217,1.0150
Algeria,Tindouf,27.6753,-8.1286
Algeria,Tipasa,36.5919,2.4494
Algeria,Tirmitine,36.6618,3.9848
Algeria,Tissemsilt,35.6078,1.8111
Algeria,Tixter,36.0500,5.0833
Algeria,Tizi,35.3167,0.0667
Algeria,Tizi Gheniff,36.5833,3.7667
Algeria,Tizi Ouzou,36.7167,4.0500
Algeria,Tizi Rached,36.6667,4.1833
